"F1_macro","training_data_feat_train_total_N","testing_data_feat_test_tot_N","proportion_train_test_sets","model_type.data_svm","model_type.data_fasttext","model_type.data_bert","model_type.data_albert","train_dataset.data_waseem","train_dataset.data_trac","train_dataset.data_toxkaggle","train_dataset.data_stormfront","train_dataset.data_offenseval","train_dataset.data_hateval","train_dataset.data_founta","train_dataset.data_davidson","train_dataset.data_ami","train_concept.data_toxicity","train_concept.data_threat","train_concept.data_sexism","train_concept.data_severe toxicity","train_concept.data_racism","train_concept.data_overt aggression","train_concept.data_offense","train_concept.data_obscene","train_concept.data_insult","train_concept.data_hate speech","train_concept.data_covert aggression","train_concept.data_aggressive hate speech","train_concept.data_aggression","train_concept.data_abusive","test_dataset.data_waseem","test_dataset.data_trac","test_dataset.data_toxkaggle","test_dataset.data_stormfront","test_dataset.data_offenseval","test_dataset.data_hateval","test_dataset.data_founta","test_dataset.data_davidson","test_dataset.data_ami","test_concept.data_toxicity","test_concept.data_threat","test_concept.data_sexism","test_concept.data_severe toxicity","test_concept.data_racism","test_concept.data_overt aggression","test_concept.data_offense","test_concept.data_obscene","test_concept.data_insult","test_concept.data_hate speech","test_concept.data_covert aggression","test_concept.data_aggressive hate speech","test_concept.data_aggression","test_concept.data_abusive","test_sn.data_wikipedia_talks","test_sn.data_twitter","test_sn.data_stormfront","test_sn.data_facebook","train_sn.data_wikipedia_talks","train_sn.data_twitter","train_sn.data_stormfront","train_sn.data_facebook","perc_training_present_testing","perc_testing_present_training","training_data_feat_train_perc_positive","same_sn","same_concept","F1_macro_original"
0.585722766980473,64366,1000,4.16458554338491,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.103059813299527,0.481815732758621,0.224699375446664,1,0,0.900292686290339
0.462613155808114,64366,3000,3.0659732547168,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.126829549383427,0.461812840956777,0.224699375446664,0,0,0.900292686290339
0.490914528456657,64366,5073,2.54065318480036,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0975567592485882,0.486634090255821,0.224699375446664,1,0,0.900292686290339
0.766414786118395,64366,47872,0.2960547610329,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.191051054511928,0.398545498257002,0.224699375446664,0,0,0.900292686290339
0.451675110312143,64366,3000,3.0659732547168,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.126829549383427,0.461812840956777,0.224699375446664,0,0,0.8975685856
0.828215342654183,64366,47872,0.2960547610329,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.198426875648266,0.38773786735728,0.224699375446664,0,0,0.8975685856
0.595012377430118,64366,7435,2.15838696347279,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.198167569436441,0.312352406902816,0.224699375446664,1,0,0.8975685856
0.638343700926492,64366,47872,0.2960547610329,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0808459144865737,0.580952380952381,0.224699375446664,0,0,0.8975685856
0.300110100573074,64366,3000,3.0659732547168,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.167281318428028,0.366101267419131,0.224699375446664,0,0,0.8975685856
0.559718523207255,64366,7435,2.15838696347279,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.205370519764896,0.305949008498584,0.224699375446664,1,0,0.8975685856
0.663142464498397,64366,1200,3.98226398659096,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0738446467673159,0.667969768047954,0.224699375446664,1,0,0.8975685856
0.615232974059102,64366,1000,4.16458554338491,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.103059813299527,0.481815732758621,0.224699375446664,1,0,0.8975685856
0.392618149418968,64366,3000,3.0659732547168,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.140457531404863,0.416809165526676,0.224699375446664,0,0,0.8975685856
0.492507977201965,64366,5073,2.54065318480036,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0975567592485882,0.486634090255821,0.224699375446664,1,0,0.8975685856
0.569149834774896,64366,47872,0.2960547610329,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0963466635934079,0.573880212802471,0.224699375446664,0,0,0.8975685856
0.398569151136174,64366,7435,2.15838696347279,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0601302293419385,0.575406672180866,0.224699375446664,1,0,0.8975685856
0.747273493468184,64366,319,5.3071497195822,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.161202028350812,0.547295314486941,0.224699375446664,1,0,0.8975685856
0.517991105945324,64366,47872,0.2960547610329,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0473089777572894,0.685022945348352,0.224699375446664,0,0,0.8975685856
0.447522856184061,64366,1500,3.75912043527675,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0861760977296301,0.632881929750317,0.224699375446664,0,0,0.8975685856
0.448704955100126,64366,5073,2.54065318480036,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.120865506511467,0.433278248295807,0.224699375446664,1,0,0.8975685856
0.740653826399847,64366,47872,0.2960547610329,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.243546156505705,0.311012178520181,0.224699375446664,0,0,0.8975685856
0.483543879351007,64366,5073,2.54065318480036,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0599573585340556,0.502414292612265,0.224699375446664,1,0,0.8975685856
0.765816871331331,64366,47872,0.2960547610329,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.191051054511928,0.398545498257002,0.224699375446664,0,0,0.8975685856
0.544891524660311,64366,1000,4.16458554338491,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.152472052552726,0.422278965847431,0.224699375446664,1,0,0.8975685856
0.525017164946203,64366,47872,0.2960547610329,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.375741425255738,0.26271186440678,0.0448218003293664,0,0,0.660555474207303
0.515849749644019,64366,47872,0.2960547610329,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.385283245938279,0.252336448598131,0.0448218003293664,0,0,0.660555474207303
0.490534407855424,64366,7435,2.15838696347279,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.141408063268289,0.453542872897712,0.0448218003293664,1,1,0.660555474207303
0.381584097674577,64366,3000,3.0659732547168,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.351586005329666,0.257897723690018,0.0448218003293664,0,0,0.660555474207303
0.440193879703326,64366,3000,3.0659732547168,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.30258746668959,0.300957592339261,0.0448218003293664,0,0,0.660555474207303
0.516073849523748,64366,47872,0.2960547610329,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.445714776927706,0.190772287427794,0.0448218003293664,0,0,0.660555474207303
0.508414273648649,64366,47872,0.2960547610329,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.18318576463509,0.44120082815735,0.0448218003293664,0,0,0.660555474207303
0.284629869965757,64366,7435,2.15838696347279,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.359580503739362,0.189963669391462,0.0448218003293664,1,0,0.660555474207303
0.392237211657995,64366,1200,3.98226398659096,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.170205450012894,0.516028146989836,0.0448218003293664,1,0,0.660555474207303
0.496747891838858,64366,1000,4.16458554338491,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.244906730851887,0.383755387931034,0.0448218003293664,1,0,0.660555474207303
0.511288508955151,64366,47872,0.2960547610329,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.114243961145018,0.554443053817272,0.0448218003293664,0,0,0.660555474207303
0.212621019862858,64366,7435,2.15838696347279,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.371013496088713,0.185251952957335,0.0448218003293664,1,0,0.660555474207303
0.577698255580296,64366,47872,0.2960547610329,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.2248775036534,0.448944568388536,0.0448218003293664,0,1,0.660555474207303
0.509155659629481,64366,5073,2.54065318480036,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.158256683572595,0.444471269917914,0.0448218003293664,1,0,0.660555474207303
0.526756826289588,64366,5073,2.54065318480036,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.275939138657268,0.331543069613716,0.0448218003293664,1,1,0.660555474207303
0.480262312164416,64366,1500,3.75912043527675,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.203558841227542,0.501057977147694,0.0448218003293664,0,1,0.660555474207303
0.498938372867007,64366,5073,2.54065318480036,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.218430327516548,0.365191146881288,0.0448218003293664,1,0,0.660555474207303
0.454246359010353,64366,319,5.3071497195822,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.343849393965443,0.391274576934364,0.0448218003293664,1,0,0.660555474207303
0.472539148382465,64366,3000,3.0659732547168,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.285910771082266,0.348929920268569,0.0448218003293664,0,0,0.660555474207303
0.444437750923371,64366,1000,4.16458554338491,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.334221610934411,0.310245770826684,0.0448218003293664,1,1,0.660555474207303
0.551604569484537,64366,1000,4.16458554338491,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.244906730851887,0.383755387931034,0.0448218003293664,1,0,0.704761175767666
0.58980153704232,64366,7435,2.15838696347279,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.141408063268289,0.453542872897712,0.0448218003293664,1,1,0.704761175767666
0.628503583818563,64366,5073,2.54065318480036,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.275939138657268,0.331543069613716,0.0448218003293664,1,1,0.704761175767666
0.543237083498145,64366,1000,4.16458554338491,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.334221610934411,0.310245770826684,0.0448218003293664,1,1,0.704761175767666
0.709348272192863,64366,1500,3.75912043527675,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.203558841227542,0.501057977147694,0.0448218003293664,0,1,0.704761175767666
0.432069161355462,64366,3000,3.0659732547168,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.351586005329666,0.257897723690018,0.0448218003293664,0,0,0.704761175767666
0.416491674200648,64366,1200,3.98226398659096,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.170205450012894,0.516028146989836,0.0448218003293664,1,0,0.704761175767666
0.601529905151506,64366,47872,0.2960547610329,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.2248775036534,0.448944568388536,0.0448218003293664,0,1,0.704761175767666
0.520806384229564,64366,47872,0.2960547610329,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.18318576463509,0.44120082815735,0.0448218003293664,0,0,0.704761175767666
0.590369668451498,64366,47872,0.2960547610329,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.445714776927706,0.190772287427794,0.0448218003293664,0,0,0.704761175767666
0.284895956701525,64366,7435,2.15838696347279,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.359580503739362,0.189963669391462,0.0448218003293664,1,0,0.704761175767666
0.524839051496403,64366,47872,0.2960547610329,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.114243961145018,0.554443053817272,0.0448218003293664,0,0,0.704761175767666
0.574828097470047,64366,47872,0.2960547610329,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.375741425255738,0.26271186440678,0.0448218003293664,0,0,0.704761175767666
0.431181541698109,64366,3000,3.0659732547168,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.30258746668959,0.300957592339261,0.0448218003293664,0,0,0.704761175767666
0.544786149442713,64366,47872,0.2960547610329,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.385283245938279,0.252336448598131,0.0448218003293664,0,0,0.704761175767666
0.277436847446354,64366,7435,2.15838696347279,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.371013496088713,0.185251952957335,0.0448218003293664,1,0,0.704761175767666
0.497288225783345,64366,319,5.3071497195822,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.343849393965443,0.391274576934364,0.0448218003293664,1,0,0.704761175767666
0.616366689208841,64366,3000,3.0659732547168,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.285910771082266,0.348929920268569,0.0448218003293664,0,0,0.704761175767666
0.454710020817862,64366,5073,2.54065318480036,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.218430327516548,0.365191146881288,0.0448218003293664,1,0,0.704761175767666
0.772626992317395,64366,5073,2.54065318480036,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.158256683572595,0.444471269917914,0.0448218003293664,1,0,0.704761175767666
0.376165438593593,64366,1200,3.98226398659096,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.170205450012894,0.516028146989836,0.0448218003293664,1,0,0.611973455392082
0.496236807376947,64366,47872,0.2960547610329,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.445714776927706,0.190772287427794,0.0448218003293664,0,0,0.611973455392082
0.508061636077947,64366,47872,0.2960547610329,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.385283245938279,0.252336448598131,0.0448218003293664,0,0,0.611973455392082
0.470452595452595,64366,1500,3.75912043527675,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.203558841227542,0.501057977147694,0.0448218003293664,0,1,0.611973455392082
0.301916153214206,64366,3000,3.0659732547168,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.351586005329666,0.257897723690018,0.0448218003293664,0,0,0.611973455392082
0.232148804351972,64366,7435,2.15838696347279,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.359580503739362,0.189963669391462,0.0448218003293664,1,0,0.611973455392082
0.524812886872709,64366,7435,2.15838696347279,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.141408063268289,0.453542872897712,0.0448218003293664,1,1,0.611973455392082
0.541655530796882,64366,47872,0.2960547610329,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.18318576463509,0.44120082815735,0.0448218003293664,0,0,0.611973455392082
0.51994339033852,64366,47872,0.2960547610329,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.114243961145018,0.554443053817272,0.0448218003293664,0,0,0.611973455392082
0.438583091436865,64366,5073,2.54065318480036,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.275939138657268,0.331543069613716,0.0448218003293664,1,1,0.611973455392082
0.430357142857143,64366,319,5.3071497195822,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.343849393965443,0.391274576934364,0.0448218003293664,1,0,0.611973455392082
